variable,type,sex,value,iso3,survey_year,region
registration,denominator,female,0,SEN,2006,matam
registration,statistic,male,,SEN,2006,saint-louis
registration,numerator,male,,SEN,2006,saint-louis
registration,denominator,male,0,SEN,2006,saint-louis
registration,statistic,female,,SEN,2006,saint-louis
registration,numerator,female,,SEN,2006,saint-louis
registration,denominator,female,0,SEN,2006,saint-louis
registration,statistic,male,,SEN,2006,thiès
registration,numerator,male,,SEN,2006,thiès
registration,denominator,male,0,SEN,2006,thiès
registration,statistic,female,,SEN,2006,thiès
registration,numerator,female,,SEN,2006,thiès
registration,denominator,female,0,SEN,2006,thiès
registration,statistic,male,,SEN,2006,zuguinchor
registration,numerator,male,,SEN,2006,zuguinchor
registration,denominator,male,0,SEN,2006,zuguinchor
registration,statistic,female,,SEN,2006,zuguinchor
registration,numerator,female,,SEN,2006,zuguinchor
registration,denominator,female,0,SEN,2006,zuguinchor
mortality,statistic,male,,SEN,2006,zuguinchor
mortality,numerator,male,,SEN,2006,zuguinchor
mortality,denominator,male,,SEN,2006,zuguinchor
mortality,statistic,female,,SEN,2006,zuguinchor
mortality,numerator,female,,SEN,2006,zuguinchor
mortality,denominator,female,,SEN,2006,zuguinchor
stunting,statistic,male,,SEN,2006,zuguinchor
stunting,numerator,male,,SEN,2006,zuguinchor
stunting,denominator,male,0,SEN,2006,zuguinchor
stunting,statistic,female,,SEN,2006,zuguinchor
stunting,numerator,female,,SEN,2006,zuguinchor
stunting,denominator,female,0,SEN,2006,zuguinchor
education,statistic,male,,SEN,2006,zuguinchor
education,numerator,male,,SEN,2006,zuguinchor
education,denominator,male,0,SEN,2006,zuguinchor
education,statistic,female,,SEN,2006,zuguinchor
education,numerator,female,,SEN,2006,zuguinchor
education,denominator,female,0,SEN,2006,zuguinchor
registration,statistic,male,,SEN,2009,dakar
registration,numerator,male,,SEN,2009,dakar
registration,denominator,male,0,SEN,2009,dakar
registration,statistic,female,,SEN,2009,dakar
registration,numerator,female,,SEN,2009,dakar
registration,denominator,female,0,SEN,2009,dakar
registration,statistic,male,,SEN,2009,diourbel
registration,numerator,male,,SEN,2009,diourbel
registration,denominator,male,0,SEN,2009,diourbel
registration,statistic,female,,SEN,2009,diourbel
registration,numerator,female,,SEN,2009,diourbel
registration,denominator,female,0,SEN,2009,diourbel
registration,statistic,male,,SEN,2009,fatick
registration,numerator,male,,SEN,2009,fatick
registration,denominator,male,0,SEN,2009,fatick
registration,statistic,female,,SEN,2009,fatick
registration,numerator,female,,SEN,2009,fatick
registration,denominator,female,0,SEN,2009,fatick
registration,statistic,male,,SEN,2009,kaolack
registration,numerator,male,,SEN,2009,kaolack
registration,denominator,male,0,SEN,2009,kaolack
registration,statistic,female,,SEN,2009,kaolack
registration,numerator,female,,SEN,2009,kaolack
registration,denominator,female,0,SEN,2009,kaolack
registration,statistic,male,,SEN,2009,kolda
registration,numerator,male,,SEN,2009,kolda
registration,denominator,male,0,SEN,2009,kolda
registration,statistic,female,,SEN,2009,kolda
registration,numerator,female,,SEN,2009,kolda
registration,denominator,female,0,SEN,2009,kolda
registration,statistic,male,,SEN,2009,louga
registration,numerator,male,,SEN,2009,louga
registration,denominator,male,0,SEN,2009,louga
registration,statistic,female,,SEN,2009,louga
registration,numerator,female,,SEN,2009,louga
registration,denominator,female,0,SEN,2009,louga
registration,statistic,male,,SEN,2009,matam
registration,numerator,male,,SEN,2009,matam
registration,denominator,male,0,SEN,2009,matam
registration,statistic,female,,SEN,2009,matam
registration,numerator,female,,SEN,2009,matam
registration,denominator,female,0,SEN,2009,matam
registration,statistic,male,,SEN,2009,saint-louis
registration,numerator,male,,SEN,2009,saint-louis
registration,denominator,male,0,SEN,2009,saint-louis
registration,statistic,female,,SEN,2009,saint-louis
registration,numerator,female,,SEN,2009,saint-louis
registration,denominator,female,0,SEN,2009,saint-louis
registration,statistic,male,,SEN,2009,tambacounda
registration,numerator,male,,SEN,2009,tambacounda
registration,denominator,male,0,SEN,2009,tambacounda
registration,statistic,female,,SEN,2009,tambacounda
registration,numerator,female,,SEN,2009,tambacounda
registration,denominator,female,0,SEN,2009,tambacounda
registration,statistic,male,,SEN,2009,thiès
registration,numerator,male,,SEN,2009,thiès
registration,denominator,male,0,SEN,2009,thiès
registration,statistic,female,,SEN,2009,thiès
registration,numerator,female,,SEN,2009,thiès
registration,denominator,female,0,SEN,2009,thiès
registration,statistic,male,,SEN,2009,ziguinchor
registration,numerator,male,,SEN,2009,ziguinchor
registration,denominator,male,0,SEN,2009,ziguinchor
registration,statistic,female,,SEN,2009,ziguinchor
registration,numerator,female,,SEN,2009,ziguinchor
registration,denominator,female,0,SEN,2009,ziguinchor
mortality,statistic,male,0.0773139502868973,SEN,2009,ziguinchor
mortality,numerator,male,45.6185065,SEN,2009,ziguinchor
mortality,denominator,male,590.0423705,SEN,2009,ziguinchor
mortality,statistic,female,0.0684185448690379,SEN,2009,ziguinchor
mortality,numerator,female,39.766696,SEN,2009,ziguinchor
mortality,denominator,female,581.22686,SEN,2009,ziguinchor
stunting,statistic,male,,SEN,2009,ziguinchor
stunting,numerator,male,,SEN,2009,ziguinchor
stunting,denominator,male,0,SEN,2009,ziguinchor
stunting,statistic,female,,SEN,2009,ziguinchor
stunting,numerator,female,,SEN,2009,ziguinchor
stunting,denominator,female,0,SEN,2009,ziguinchor
education,statistic,male,,SEN,2009,ziguinchor
education,numerator,male,,SEN,2009,ziguinchor
education,denominator,male,0,SEN,2009,ziguinchor
education,statistic,female,,SEN,2009,ziguinchor
education,numerator,female,,SEN,2009,ziguinchor
education,denominator,female,0,SEN,2009,ziguinchor
registration,statistic,male,0.806202570951555,SEN,2011,Fatick
registration,numerator,male,319.651263,SEN,2011,Fatick
registration,denominator,male,396.490007,SEN,2011,Fatick
registration,statistic,female,0.781166744439413,SEN,2011,Fatick
registration,numerator,female,295.440753,SEN,2011,Fatick
registration,denominator,female,378.204468,SEN,2011,Fatick
registration,statistic,male,0.680774064052556,SEN,2011,Matam
registration,numerator,male,200.505566,SEN,2011,Matam
registration,denominator,male,294.525859,SEN,2011,Matam
registration,statistic,female,0.685410859747293,SEN,2011,Matam
registration,numerator,female,183.34459,SEN,2011,Matam
registration,denominator,female,267.495893,SEN,2011,Matam
registration,statistic,male,0.707876574265691,SEN,2011,Diourbel
registration,numerator,male,555.134951,SEN,2011,Diourbel
registration,denominator,male,784.225628,SEN,2011,Diourbel
registration,statistic,female,0.678738846865406,SEN,2011,Diourbel
registration,numerator,female,531.965269,SEN,2011,Diourbel
registration,denominator,female,783.755448,SEN,2011,Diourbel
registration,statistic,male,0.708655242595926,SEN,2011,Saint-Louis
registration,numerator,male,308.453187,SEN,2011,Saint-Louis
registration,denominator,male,435.265512,SEN,2011,Saint-Louis
registration,statistic,female,0.723876260725477,SEN,2011,Saint-Louis
registration,numerator,female,309.703341,SEN,2011,Saint-Louis
registration,denominator,female,427.840168,SEN,2011,Saint-Louis
registration,statistic,male,0.678036815603221,SEN,2011,Louga
registration,numerator,male,303.609837,SEN,2011,Louga
registration,denominator,male,447.777805,SEN,2011,Louga
registration,statistic,female,0.634900381755613,SEN,2011,Louga
registration,numerator,female,265.260057,SEN,2011,Louga
registration,denominator,female,417.797917,SEN,2011,Louga
registration,statistic,male,0.872316571285849,SEN,2011,Thiès
registration,numerator,male,644.755131,SEN,2011,Thiès
registration,denominator,male,739.129752,SEN,2011,Thiès
registration,statistic,female,0.863982351725237,SEN,2011,Thiès
registration,numerator,female,675.14509,SEN,2011,Thiès
registration,denominator,female,781.43389,SEN,2011,Thiès
registration,statistic,male,0.617405479063815,SEN,2011,Kaffrine
registration,numerator,male,187.69086,SEN,2011,Kaffrine
registration,denominator,male,303.999343,SEN,2011,Kaffrine
registration,statistic,female,0.667611196666915,SEN,2011,Kaffrine
registration,numerator,female,193.614056,SEN,2011,Kaffrine
registration,denominator,female,290.010199,SEN,2011,Kaffrine
registration,statistic,male,0.742536264556747,SEN,2011,Kaolack
registration,numerator,male,415.806246,SEN,2011,Kaolack
registration,denominator,male,559.981062,SEN,2011,Kaolack
registration,statistic,female,0.712881504307428,SEN,2011,Kaolack
registration,numerator,female,391.721955,SEN,2011,Kaolack
registration,denominator,female,549.490978,SEN,2011,Kaolack
registration,statistic,male,0.566132518172937,SEN,2011,Tambacounda
registration,numerator,male,204.619159,SEN,2011,Tambacounda
registration,denominator,male,361.433326,SEN,2011,Tambacounda
registration,statistic,female,0.528191437307949,SEN,2011,Tambacounda
registration,numerator,female,193.830023,SEN,2011,Tambacounda
registration,denominator,female,366.969264,SEN,2011,Tambacounda
registration,statistic,male,0.560379096947522,SEN,2011,Kolda
registration,numerator,male,214.685784,SEN,2011,Kolda
registration,denominator,male,383.108123,SEN,2011,Kolda
registration,statistic,female,0.583243532983765,SEN,2011,Kolda
registration,numerator,female,194.754736,SEN,2011,Kolda
registration,denominator,female,333.916666,SEN,2011,Kolda
registration,statistic,male,0.91944775872844,SEN,2011,Dakar
registration,numerator,male,1197.909937,SEN,2011,Dakar
registration,denominator,male,1302.858075,SEN,2011,Dakar
registration,statistic,female,0.918329292789545,SEN,2011,Dakar
registration,numerator,female,1102.790048,SEN,2011,Dakar
registration,denominator,female,1200.86559,SEN,2011,Dakar
registration,statistic,male,0.825510651726645,SEN,2011,Ziguinchor
registration,numerator,male,171.913285,SEN,2011,Ziguinchor
registration,denominator,male,208.250838,SEN,2011,Ziguinchor
registration,statistic,female,0.82768045426099,SEN,2011,Ziguinchor
registration,numerator,female,174.226119,SEN,2011,Ziguinchor
registration,denominator,female,210.499255,SEN,2011,Ziguinchor
registration,statistic,male,0.600028731079216,SEN,2011,Sedhiou
registration,numerator,male,158.691509,SEN,2011,Sedhiou
registration,denominator,male,264.473184,SEN,2011,Sedhiou
registration,statistic,female,0.534385154350736,SEN,2011,Sedhiou
registration,numerator,female,114.601665,SEN,2011,Sedhiou
registration,denominator,female,214.455181,SEN,2011,Sedhiou
registration,statistic,male,0.761097816755114,SEN,2011,Kedougou
registration,numerator,male,47.557003,SEN,2011,Kedougou
registration,denominator,male,62.484745,SEN,2011,Kedougou
registration,statistic,female,0.761514020747147,SEN,2011,Kedougou
registration,numerator,female,43.915781,SEN,2011,Kedougou
registration,denominator,female,57.669038,SEN,2011,Kedougou
mortality,statistic,male,0.154386053278144,SEN,2011,Kedougou
mortality,numerator,male,20.560882,SEN,2011,Kedougou
mortality,denominator,male,133.178364,SEN,2011,Kedougou
mortality,statistic,female,0.121379209758471,SEN,2011,Kedougou
mortality,numerator,female,15.6864815,SEN,2011,Kedougou
mortality,denominator,female,129.235324,SEN,2011,Kedougou
stunting,statistic,male,0.479302234821552,SEN,2011,Kedougou
stunting,numerator,male,7.772887,SEN,2011,Kedougou
stunting,denominator,male,16.217089,SEN,2011,Kedougou
stunting,statistic,female,0.276704896549378,SEN,2011,Kedougou
stunting,numerator,female,4.033742,SEN,2011,Kedougou
stunting,denominator,female,14.577776,SEN,2011,Kedougou
education,statistic,male,0.0314630021216385,SEN,2011,Kedougou
education,numerator,male,3.506765,SEN,2011,Kedougou
education,denominator,male,111.456783,SEN,2011,Kedougou
education,statistic,female,0,SEN,2011,Kedougou
education,numerator,female,0,SEN,2011,Kedougou
education,denominator,female,146.681155,SEN,2011,Kedougou
registration,statistic,male,0.955704714930407,SEN,2013,dakar
registration,numerator,male,426.174157,SEN,2013,dakar
registration,denominator,male,445.926603,SEN,2013,dakar
registration,statistic,female,0.932815092329308,SEN,2013,dakar
registration,numerator,female,502.172285,SEN,2013,dakar
registration,denominator,female,538.340652,SEN,2013,dakar
registration,statistic,male,0.797189282141646,SEN,2013,diourbel
registration,numerator,male,335.612882,SEN,2013,diourbel
registration,denominator,male,420.995226,SEN,2013,diourbel
registration,statistic,female,0.75968265297331,SEN,2013,diourbel
registration,numerator,female,286.586724,SEN,2013,diourbel
registration,denominator,female,377.245318,SEN,2013,diourbel
registration,statistic,male,0.83981899969126,SEN,2013,fatick
registration,numerator,male,144.34209,SEN,2013,fatick
registration,denominator,male,171.872856,SEN,2013,fatick
registration,statistic,female,0.790378900856526,SEN,2013,fatick
registration,numerator,female,135.736537,SEN,2013,fatick
registration,denominator,female,171.736033,SEN,2013,fatick
registration,statistic,male,0.785111836642382,SEN,2013,kaolack
registration,numerator,male,233.30842,SEN,2013,kaolack
registration,denominator,male,297.165842,SEN,2013,kaolack
registration,statistic,female,0.788014170968204,SEN,2013,kaolack
registration,numerator,female,246.41527,SEN,2013,kaolack
registration,denominator,female,312.70411,SEN,2013,kaolack
registration,statistic,male,0.485912801320394,SEN,2013,kaffrine
registration,numerator,male,69.210433,SEN,2013,kaffrine
registration,denominator,male,142.433854,SEN,2013,kaffrine
registration,statistic,female,0.520001304655053,SEN,2013,kaffrine
registration,numerator,female,80.480019,SEN,2013,kaffrine
registration,denominator,female,154.768879,SEN,2013,kaffrine
registration,statistic,male,0.761583230172285,SEN,2013,kedougou
registration,numerator,male,37.632135,SEN,2013,kedougou
registration,denominator,male,49.41303,SEN,2013,kedougou
registration,statistic,female,0.703172703481043,SEN,2013,kedougou
registration,numerator,female,33.224835,SEN,2013,kedougou
registration,denominator,female,47.249893,SEN,2013,kedougou
registration,statistic,male,0.637582436008465,SEN,2013,kolda
registration,numerator,male,110.871646,SEN,2013,kolda
registration,denominator,male,173.893821,SEN,2013,kolda
registration,statistic,female,0.570292819866889,SEN,2013,kolda
registration,numerator,female,102.236087,SEN,2013,kolda
registration,denominator,female,179.269462,SEN,2013,kolda
