value,type,filename,urban,ynm,attended,level,numerical,inadequate,urban.inadequate,rural.inadequate
NAN,attended,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,wall,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,floor,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,water,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,attended,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Serbia_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Algeria_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,South Sudan_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Argentina_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Barbados_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Belarus_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Belize_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Cuba_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Sudan_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Iraq_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Suriname_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Suriname_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,floor,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Moldova_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Nepal_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,floor,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,water,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,attended,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,urban.rural,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Tunisia_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Sudan_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Suriname_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,floor,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Dominican Republic_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Ukraine_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Uruguay_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,ynm,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,ynm,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,wall,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,floor,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,water,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
NAN,attended,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
NAN,school,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
nascente desprotegida,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
nascente protegida,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
natural floor,floor,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
natural floor,floor,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
no,attended,Barbados_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Belarus_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Belize_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Bhutan_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Dominican Republic_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,El Salvador_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Guyana_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Kazakhstan_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Mexico_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Swaziland_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Turkmenistan_MICS5_Datasets,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN
no,attended,Costa Rica_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
no,attended,Jamaica_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Kyrgyzstan MICS5 Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Moldova_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Mongolia_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Montenegro_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Nepal_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Serbia_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Somalia MICS 2006 SPSS Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,South Sudan_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,St.Lucia_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,State of Palestine_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Sudan_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Suriname_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Syria MICS 2006 SPSS Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Thailand_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Ukraine_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Uruguay_MICS4_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,attended,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,ynm,Argentina_MICS4_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Barbados_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Belarus_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Belize_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Bhutan_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Bosnia and Herzegovina_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Costa Rica_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Jamaica_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Kyrgyzstan MICS5 Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Lao People's Democratic Republic_LSIS_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Moldova_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Mongolia_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Montenegro_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Nepal_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Serbia_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,South Sudan_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,St.Lucia_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,State of Palestine_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Sudan_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Suriname_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Syria MICS 2006 SPSS Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Thailand_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Dominican Republic_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,El Salvador_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,attended,Viet Nam_MICS5_Datasets,NAN,NAN,0,,NAN,NAN,NAN,NAN
no,ynm,Guyana_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Kazakhstan_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Mexico_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Swaziland_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Turkmenistan_MICS5_Datasets,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN
no,ynm,Ukraine_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Uruguay_MICS4_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Vanuatu MICS 2007 SPSS Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no,ynm,Viet Nam_MICS5_Datasets,NAN,0,NAN,,NAN,NAN,NAN,NAN
no asiste pero asistió,attended,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
no facilities or bush or field,toilets,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
no facilities or bush or field,toilets,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
no facilities or bush or field,toilets,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
"no facility, bush, field",toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
"no facility, bush, field",toilets,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
"no facility, bush, field",toilets,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
"no facility, bush, field",toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
"no facility, bush, field",toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
"no facility, bush, field",toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
